ID;LAT;LON;DEP;X;Y;Z;EX;EY;EZ;YR;MO;DY;HR;MI;SC;MAG;NCCP;NCCS;NCTP;NCTS;RCC;RCT;CID;;;ID_old;Date;MW;CCC
576;0;0;0;-98;-165;-133;31;37;13;2014;12;28;17;33;16;-0.77;;;;;;;;;;2.01412E+13;28.12.14;0.32;0.78
577;0;0;0;-107;-210;-127;20;21;6;2014;12;28;17;36;59;0.02;;;;;;;;;;2.01412E+13;28.12.14;0.85;0.84
578;0;0;0;-71;-162;-110;17;26;7;2014;12;28;19;14;39;-0.27;;;;;;;;;;2.01412E+13;28.12.14;0.65;0.85
579;0;0;0;-115;-221;-153;10;14;6;2014;12;28;20;45;17;0.86;;;;;;;;;;2.01412E+13;28.12.14;1.4;0.86
580;0;0;0;-53;-175;-118;20;28;8;2014;12;28;20;45;52;-0.95;;;;;;;;;;2.01412E+13;28.12.14;0.2;0.59
581;0;0;0;-127;-184;-155;20;37;8;2014;12;29;19;7;37;-0.36;;;;;;;;;;2.01412E+13;29.12.14;0.6;0.87
582;0;0;0;-132;-113;-136;35;83;22;2014;12;30;2;17;48;-0.9;;;;;;;;;;2.01412E+13;30.12.14;0.24;0.75
583;0;0;0;-128;-46;-122;27;64;21;2014;12;30;5;29;55;-0.05;;;;;;;;;;2.01412E+13;30.12.14;0.8;0.89
584;0;0;0;-133;-40;-130;15;28;8;2014;12;30;8;22;23;-0.14;;;;;;;;;;2.01412E+13;30.12.14;0.74;0.88
585;0;0;0;-125;-197;-150;9;11;5;2014;12;30;8;36;18;1.63;;;;;;;;;;2.01412E+13;30.12.14;1.92;0.82
586;0;0;0;-145;-131;-149;18;35;8;2014;12;30;9;6;29;0;;;;;;;;;;2.01412E+13;30.12.14;0.84;0.95
587;0;0;0;-134;-104;-147;29;56;11;2014;12;30;9;38;49;-0.7;;;;;;;;;;2.01412E+13;30.12.14;0.37;0.81
588;0;0;0;-140;-94;-146;21;40;9;2014;12;31;4;40;26;-0.5;;;;;;;;;;2.01412E+13;31.12.14;0.5;0.9
589;0;0;0;-143;-183;-164;20;30;8;2014;12;31;20;46;42;-0.09;;;;;;;;;;2.01412E+13;31.12.14;0.77;0.9
590;0;0;0;-138;-84;-156;32;47;12;2015;1;1;4;27;48;-1.01;;;;;;;;;;2.01501E+13;01.01.15;0.16;0.72
591;0;0;0;-159;-23;-78;23;37;10;2015;1;3;4;17;5;-0.31;;;;;;;;;;2.01501E+13;03.01.15;0.63;0.87
592;0;0;0;-69;-205;-135;26;35;10;2015;1;6;20;59;30;-0.84;;;;;;;;;;2.01501E+13;06.01.15;0.28;0.67
593;0;0;0;-225;-400;-195;15;21;4;2015;1;9;0;28;13;-0.7;;;;;;;;;;2.01501E+13;09.01.15;0.36;0.59
594;0;0;0;-135;-93;-125;29;61;10;2015;1;10;2;20;32;-0.56;;;;;;;;;;2.01501E+13;10.01.15;0.46;0.67
595;0;0;0;-38;-45;-37;24;33;6;2015;1;13;5;28;31;-0.27;;;;;;;;;;2.01501E+13;13.01.15;0.66;0.92
596;0;0;0;-33;49;-2;23;23;8;2015;1;22;20;48;4;-0.27;;;;;;;;;;2.01501E+13;22.01.15;0.65;0.9
597;0;0;0;17;110;88;32;49;9;2015;1;25;22;4;10;-0.77;;;;;;;;;;2.01501E+13;25.01.15;0.32;0.6
598;0;0;0;-131;-137;74;62;78;20;2015;1;31;0;42;18;0.33;;;;;;;;;;2.01501E+13;31.01.15;1.05;0.89
599;0;0;0;63;-138;62;24;30;7;2015;2;16;19;0;0;-0.15;;;;;;;;;;2.01502E+13;16.02.15;0.73;0.8
600;0;0;0;-116;-63;-101;26;40;12;2015;2;17;16;32;11;-0.74;;;;;;;;;;2.01502E+13;17.02.15;0.34;0.63
601;0;0;0;-176;-75;-228;18;28;6;2015;2;20;11;48;19;-0.13;;;;;;;;;;2.01502E+13;20.02.15;0.74;0.83
602;0;0;0;-179;-88;-232;17;28;7;2015;2;22;0;9;27;-0.47;;;;;;;;;;2.01502E+13;22.02.15;0.52;0.8
603;0;0;0;-173;-101;-230;13;18;5;2015;2;22;8;18;17;0.01;;;;;;;;;;2.01502E+13;22.02.15;0.84;0.88
604;0;0;0;-140;-89;-118;29;49;10;2015;2;24;19;1;38;-0.26;;;;;;;;;;2.01502E+13;24.02.15;0.66;0.8
605;0;0;0;-175;-105;-209;21;30;11;2015;2;27;1;59;36;-0.44;;;;;;;;;;2.01502E+13;27.02.15;0.54;0.84
606;0;0;0;-189;16;-196;15;18;6;2015;2;27;21;27;49;-0.22;;;;;;;;;;2.01502E+13;27.02.15;0.69;0.82
607;0;0;0;-147;-32;-84;26;37;11;2015;3;3;17;22;0;-0.98;;;;;;;;;;2.01503E+13;03.03.15;0.18;0.58
608;0;0;0;-93;-31;-45;35;52;16;2015;3;23;0;30;28;-0.71;;;;;;;;;;2.01503E+13;23.03.15;0.36;0.82
609;0;0;0;-149;-19;-127;20;30;10;2015;3;23;20;0;41;-0.65;;;;;;;;;;2.01503E+13;23.03.15;0.4;0.85
610;0;0;0;-141;20;-108;18;33;8;2015;3;27;4;19;41;-0.5;;;;;;;;;;2.01503E+13;27.03.15;0.5;0.82
611;0;0;0;-101;45;-67;20;30;7;2015;4;6;23;14;23;-0.41;;;;;;;;;;2.01504E+13;06.04.15;0.56;0.82
612;0;0;0;-80;38;-28;23;33;7;2015;4;8;0;42;52;-0.64;;;;;;;;;;2.01504E+13;08.04.15;0.41;0.9
613;0;0;0;-104;-3;-71;9;11;5;2015;4;9;4;16;8;0.75;;;;;;;;;;2.01504E+13;09.04.15;1.33;0.9
614;0;0;0;-118;6;-87;9;14;6;2015;4;9;4;17;54;0.67;;;;;;;;;;2.01504E+13;09.04.15;1.28;0.84
615;0;0;0;363;232;380;13;21;6;2015;7;22;14;48;0;0.48;;;;;;;;;;2.01507E+13;22.07.15;1.15;0.92
616;0;0;0;351;261;394;12;14;6;2015;7;25;12;40;56;0.85;;;;;;;;;;2.01507E+13;25.07.15;1.4;0.92
617;0;0;0;326;301;393;12;16;6;2015;7;28;19;39;34;1.3;;;;;;;;;;2.01507E+13;28.07.15;1.7;0.9
618;0;0;0;344;265;385;12;16;6;2015;7;29;1;9;25;0.48;;;;;;;;;;2.01507E+13;29.07.15;1.15;0.88
619;0;0;0;334;230;357;15;21;6;2015;7;31;15;43;17;0.45;;;;;;;;;;2.01507E+13;31.07.15;1.13;0.92
620;0;0;0;368;250;407;12;16;6;2015;8;1;0;6;19;1.06;;;;;;;;;;2.01508E+13;01.08.15;1.54;1
621;0;0;0;324;279;376;13;18;6;2015;8;4;14;7;57;0.41;;;;;;;;;;2.01508E+13;04.08.15;1.1;0.86
622;0;0;0;331;266;368;13;18;6;2015;8;5;13;34;52;0.51;;;;;;;;;;2.01508E+13;05.08.15;1.17;0.9
623;0;0;0;369;272;413;12;16;6;2015;8;6;8;25;56;1.28;;;;;;;;;;2.01508E+13;06.08.15;1.68;0.98
624;0;0;0;309;285;355;12;16;6;2015;8;7;11;6;5;0.34;;;;;;;;;;2.01508E+13;07.08.15;1.06;0.85
625;0;0;0;288;315;349;10;14;6;2015;8;7;15;8;55;0.99;;;;;;;;;;2.01508E+13;07.08.15;1.5;0.8
626;0;0;0;384;240;413;12;16;6;2015;8;7;21;51;27;0.8;;;;;;;;;;2.01508E+13;07.08.15;1.36;0.96
627;0;0;0;295;269;325;10;14;6;2015;8;8;10;21;24;0.6;;;;;;;;;;2.01508E+13;08.08.15;1.23;0.81
628;0;0;0;371;313;430;12;16;6;2015;8;11;17;53;58;0.63;;;;;;;;;;2.01508E+13;11.08.15;1.25;0.9
629;0;0;0;395;292;435;15;18;6;2015;8;11;22;27;1;0.16;;;;;;;;;;2.01508E+13;11.08.15;0.94;0.87
630;0;0;0;312;265;353;15;21;6;2015;8;13;6;43;53;0.31;;;;;;;;;;2.01508E+13;13.08.15;1.04;0.85
631;0;0;0;336;227;356;12;14;6;2015;8;13;15;57;3;0.74;;;;;;;;;;2.01508E+13;13.08.15;1.33;0.92
632;0;0;0;346;271;437;13;18;7;2015;8;15;18;34;17;2.7;;;;;;;;;;2.01508E+13;15.08.15;2.63;0.76
633;0;0;0;235;358;292;10;14;6;2015;8;15;18;59;47;0.75;;;;;;;;;;2.01508E+13;15.08.15;1.33;0.85
634;0;0;0;215;382;282;10;11;6;2015;8;20;5;57;6;1.16;;;;;;;;;;2.01508E+13;20.08.15;1.61;0.89
635;0;0;0;177;424;265;17;23;8;2015;8;20;7;22;57;0.32;;;;;;;;;;2.01508E+13;20.08.15;1.04;0.9
636;0;0;0;200;411;288;13;16;7;2015;8;20;7;53;35;0.67;;;;;;;;;;2.01508E+13;20.08.15;1.28;0.86
637;0;0;0;224;409;323;10;14;6;2015;8;20;8;5;32;1.13;;;;;;;;;;2.01508E+13;20.08.15;1.58;0.85
638;0;0;0;245;382;342;10;14;6;2015;8;20;8;11;52;1.06;;;;;;;;;;2.01508E+13;20.08.15;1.54;0.84
639;0;0;0;291;448;428;12;16;6;2015;8;22;2;56;20;0.52;;;;;;;;;;2.01508E+13;22.08.15;1.18;0.89
640;0;0;0;328;395;451;13;18;7;2015;8;22;17;46;37;0.51;;;;;;;;;;2.01508E+13;22.08.15;1.17;0.92
641;0;0;0;321;435;481;17;18;8;2015;8;25;5;0;22;0.38;;;;;;;;;;2.01508E+13;25.08.15;1.09;0.95
642;0;0;0;195;433;290;13;16;7;2015;8;25;16;17;26;0.57;;;;;;;;;;2.01508E+13;25.08.15;1.21;0.85
643;0;0;0;317;251;342;10;14;6;2015;9;1;22;51;59;0.45;;;;;;;;;;2.01509E+13;01.09.15;1.13;0.86
644;0;0;0;331;406;475;12;16;6;2015;9;2;0;27;24;0.54;;;;;;;;;;2.01509E+13;02.09.15;1.19;1
645;0;0;0;354;382;496;13;18;6;2015;9;2;1;54;38;0.57;;;;;;;;;;2.01509E+13;02.09.15;1.21;0.84
646;0;0;0;353;359;473;12;14;6;2015;9;3;0;15;20;1.41;;;;;;;;;;2.01509E+13;03.09.15;1.77;0.85
647;0;0;0;330;387;456;15;21;8;2015;9;3;2;21;44;0.27;;;;;;;;;;2.01509E+13;03.09.15;1.02;0.91
648;0;0;0;316;427;459;12;16;6;2015;9;3;3;48;16;0.51;;;;;;;;;;2.01509E+13;03.09.15;1.17;0.89
649;0;0;0;310;459;486;12;16;6;2015;9;4;20;20;25;0.79;;;;;;;;;;2.01509E+13;04.09.15;1.36;0.89
