ID	LAT	LON	DEPTH	X	Y	Z	EX	EY	EZ	YR	MO	DY	HR	MI	SC	MAG	NCCP	NCCS	NCTP	NCTS	RCC	RCT	CID
201911129	46.320719	7.357931	4.448	159	-154.7	159.3	13.5	11.8	26.1	2019	11	5	16	34	14.98	0.7	494	345	58	61	0.003	0.026	1
201911130	46.321871	7.351368	3.889	-346.3	-26.7	-400.5	17.9	13.1	33.2	2019	11	5	16	41	3	0.8	295	69	53	42	0.004	0.037	1
201911131	46.321969	7.362277	4.786	493.7	-15.8	496.9	12.5	11.8	24.3	2019	11	5	17	12	23.52	0.5	400	354	84	88	0.002	0.034	1
201911132	46.322473	7.354558	3.686	-100.7	40.3	-602.7	13	11.1	24.7	2019	11	5	18	20	59.48	0.5	434	214	74	73	0.003	0.03	1
201911133	46.321118	7.353115	4.509	-211.8	-110.4	219.5	12.9	11.7	25	2019	11	5	19	10	42.5	2.4	1003	876	215	190	0.004	0.036	1
201911134	46.321293	7.35256	4.587	-254.6	-90.9	297.9	12.6	11.2	24.1	2019	11	5	19	12	4.12	1.6	1052	1176	162	166	0.003	0.034	1
201911135	46.321358	7.35212	4.587	-288.4	-83.7	297.7	12.8	11.5	23.3	2019	11	5	19	12	38.64	1.7	1032	1330	213	171	0.003	0.039	1
201911136	46.32135	7.351713	4.503	-319.8	-84.6	213.4	12.7	11.3	23.8	2019	11	5	19	14	6.6	1.6	950	1106	159	147	0.004	0.047	1
201911137	46.321082	7.355117	4.594	-57.6	-114.4	304.9	12.9	11.6	29.5	2019	11	5	19	15	28.18	1.3	414	415	175	93	0.003	0.038	1
201911138	46.320935	7.354487	4.636	-106.2	-130.7	347.3	12.6	11.6	23	2019	11	5	19	16	21.48	1.3	792	881	150	166	0.004	0.042	1
201911139	46.321334	7.351873	4.668	-307.5	-86.4	378.4	12.8	11.6	23.8	2019	11	5	19	19	18.28	1	783	1081	198	146	0.003	0.036	1
201911140	46.320935	7.355391	4.654	-36.5	-130.7	364.8	20.2	11.9	24.7	2019	11	5	19	21	31.28	2.8	829	577	220	177	0.004	0.053	1
201911141	46.321366	7.356273	4.844	31.4	-82.8	554.8	13	14.9	24.7	2019	11	5	19	25	58.74	0.3	378	288	55	67	0.002	0.034	1
201911142	46.320728	7.356467	4.78	46.3	-153.8	490.8	13.6	11.9	28.8	2019	11	5	19	26	8.12	0.6	506	498	112	125	0.003	0.044	1
201911143	46.320638	7.356228	4.824	27.9	-163.7	534.8	13.3	11.9	26	2019	11	5	19	27	55.48	0.6	576	420	176	127	0.003	0.042	1
201911144	46.320854	7.354164	4.665	-131	-139.8	375.5	21.8	13.6	29.7	2019	11	5	19	30	42.26	0.3	461	171	79	61	0.003	0.028	1
201911145	46.321204	7.352301	4.532	-274.5	-100.9	243.3	12.9	11.6	24.1	2019	11	5	19	35	31.58	0.6	612	657	122	117	0.003	0.031	1
201911146	46.321883	7.357543	4.439	129.2	-25.3	150.2	13.9	11.5	26	2019	11	5	19	47	41.54	0.3	562	362	74	67	0.003	0.035	1
201911147	46.321118	7.355221	4.507	-49.6	-110.4	217.9	13.8	11.5	26.1	2019	11	5	19	51	14.06	3.2	817	544	185	147	0.004	0.049	1
201911148	46.321867	7.354966	4.208	-69.3	-27.1	-81	12.9	11.2	25.6	2019	11	5	19	52	29.76	2.5	766	793	148	136	0.004	0.047	1
